PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2006-07,12/01/2006,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2007-08,02/01/2008,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2007-08,04/01/2008,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2008-09,01/01/2009,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2008-09,12/01/2008,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2009-10,12/01/2009,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2010-11,03/01/2011,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2011-12,01/01/2012,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2012-13,02/01/2013,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,1999-00,,2000-04-17T00:00:00,,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2000-01,,2000-12-24T00:00:00,,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2001-02,,2001-11-04T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2001-02,,2002-01-20T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2002-11-03T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2002-12-08T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-01-12T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-02-02T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-02-23T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2003-04,,2004-02-22T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2003-04,,2004-03-29T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-11-07T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-12-19T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-12-26T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2006-01-22T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2006-04-16T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2006-07,,2007-03-18T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2006-07,,2007-03-25T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-01-13T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-03-02T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-04-06T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2008-12-29T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-01-12T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-03-16T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-11-23T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-12-21T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-12-28T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2011-12,,2012-01-02T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2011-12,,2012-01-09T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-02-19T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-03-04T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-04-08T00:00:00,,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,
977,Kobe,Bryant,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
1748,,,,,,,,,,,,,
1600,,,,,,,,,,,,,
703,Kurt,Thomas,New York Knicks,NBA Player of the Week,,2001-02,,2002-03-10T00:00:00,East,Award,Kia Motors,KIPWK,
111,LaPhonso,Ellis,Denver Nuggets,All-Rookie Team,1,1992-93,,,1610612743,Award,Kia Motors,KIART,
441,,,,,,,,,,,,,
1716,Larry,Hughes,Washington Wizards,All-Defensive Team,1,2004-05,,,1610612764,Award,Kia Motors,KIADT,
1716,Larry,Hughes,Washington Wizards,NBA Player of the Week,,2004-05,,2005-01-16T00:00:00,East,Award,Kia Motors,KIPWK,
913,Larry,Johnson,Charlotte Hornets,All-NBA,2,1992-93,,,1610612740,Award,Kia Motors,KIANT,
913,Larry,Johnson,Charlotte Hornets,All-Rookie Team,1,1991-92,,,1610612740,Award,Kia Motors,KIART,
913,Larry,Johnson,,NBA All-Star,,1992-93,,,,Award,All-Star,,
913,Larry,Johnson,,NBA All-Star,,1994-95,,,,Award,All-Star,,
913,Larry,Johnson,Charlotte Hornets,NBA Player of the Week,,1991-92,,1992-03-22T00:00:00,,Award,Kia Motors,KIPWK,
913,Larry,Johnson,New Orleans Hornets,NBA Player of the Week,,1992-93,,1993-02-14T00:00:00,,Award,Kia Motors,KIPWK,
913,Larry,Johnson,New Orleans Hornets,NBA Player of the Week,,1992-93,,1993-04-25T00:00:00,,Award,Kia Motors,KIPWK,
913,Larry,Johnson,New Orleans Hornets,NBA Player of the Week,,1994-95,,1995-01-15T00:00:00,,Award,Kia Motors,KIPWK,
913,Larry,Johnson,Charlotte Hornets,NBA Rookie of the Month,,1991-92,02/01/1992,,,Award,Kia Motors,KIRMO,
913,Larry,Johnson,Charlotte Hornets,NBA Rookie of the Month,,1991-92,03/01/1992,,,Award,Kia Motors,KIRMO,
913,Larry,Johnson,Charlotte Hornets,NBA Rookie of the Month,,1991-92,12/01/1991,,,Award,Kia Motors,KIRMO,
913,Larry,Johnson,Charlotte Hornets,NBA Rookie of the Year,,1991-92,,,,Award,Kia Motors,KIROY,
913,Larry,Johnson,Charlotte Hornets,NBA Sporting News Rookie of the Year,,1991-92,,,,Award,Sporting News,SNROY,
84,Latrell,Sprewell,Golden State Warriors,All-Defensive Team,2,1993-94,,,1610612744,Award,Kia Motors,KIADT,
84,Latrell,Sprewell,Golden State Warriors,All-NBA,1,1993-94,,,1610612744,Award,Kia Motors,KIANT,
84,Latrell,Sprewell,Golden State Warriors,All-Rookie Team,2,1992-93,,,1610612744,Award,Kia Motors,KIART,
84,Latrell,Sprewell,,NBA All-Star,,1993-94,,,,Award,All-Star,,
84,Latrell,Sprewell,,NBA All-Star,,1994-95,,,,Award,All-Star,,
84,Latrell,Sprewell,,NBA All-Star,,1996-97,,,,Award,All-Star,,
84,Latrell,Sprewell,,NBA All-Star,,2000-01,,,,Award,All-Star,,
1444,,,,,,,,,,,,,
195,,,,,,,,,,,,,
283,Lindsey,Hunter,Detroit Pistons,All-Rookie Team,2,1993-94,,,1610612765,Award,Kia Motors,KIART,
283,Lindsey,Hunter,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,
283,Lindsey,Hunter,Detroit Pistons,NBA Champion,,2003-04,,,,Award,Champion,,
1036,,,,,,,,,,,,,
684,,,,,,,,,,,,,
953,,,,,,,,,,,,,
919,Loy,Vaught,Los Angeles Clippers,NBA Player of the Week,,1996-97,,1997-03-02T00:00:00,,Award,Kia Motors,KIPWK,
26,Luc,Longley,Chicago Bulls,NBA Champion,,1995-96,,,,Award,Champion,,
26,Luc,Longley,Chicago Bulls,NBA Champion,,1996-97,,,,Award,Champion,,
26,Luc,Longley,Chicago Bulls,NBA Champion,,1997-98,,,,Award,Champion,,
26,Luc,Longley,Australia,Olympic Appearance,,1988,,,,Award,Olympic,Appearance,
26,Luc,Longley,Australia,Olympic Appearance,,1992,,,,Award,Olympic,Appearance,
26,Luc,Longley,Australia,Olympic Appearance,,2000,,,,Award,Olympic,Appearance,
446,Lucious,Harris,New Jersey Nets,NBA Player of the Week,,2002-03,,2002-12-29T00:00:00,East,Award,Kia Motors,KIPWK,
1823,,,,,,,,,,,,,
990,Malik,Rose,San Antonio Spurs,NBA Champion,,1998-99,,,,Award,Champion,,
990,Malik,Rose,San Antonio Spurs,NBA Champion,,2002-03,,,,Award,Champion,,
907,,,,,,,,,,,,,
948,Marcus,Camby,Denver Nuggets,All-Defensive Team,2,2004-05,,,1610612743,Award,Kia Motors,KIADT,
948,Marcus,Camby,Denver Nuggets,All-Defensive Team,2,2005-06,,,1610612743,Award,Kia Motors,KIADT,
948,Marcus,Camby,Denver Nuggets,All-Defensive Team,1,2006-07,,,1610612743,Award,Kia Motors,KIADT,
948,Marcus,Camby,Denver Nuggets,All-Defensive Team,1,2007-08,,,1610612743,Award,Kia Motors,KIADT,
948,Marcus,Camby,Toronto Raptors,All-Rookie Team,1,1996-97,,,1610612761,Award,Kia Motors,KIART,
948,Marcus,Camby,Denver Nuggets,NBA Defensive Player of the Year,,2006-07,,,,Award,Kia Motors,KDPYR,
948,Marcus,Camby,Denver Nuggets,NBA Player of the Week,,2004-05,,2005-03-06T00:00:00,West,Award,Kia Motors,KIPWK,
948,Marcus,Camby,Denver Nuggets,NBA Player of the Week,,2005-06,,2005-11-14T00:00:00,West,Award,Kia Motors,KIPWK,
948,Marcus,Camby,Toronto Raptors,NBA Rookie of the Month,,1996-97,03/01/1997,,,Award,Kia Motors,KIRMO,
712,,,,,,,,,,,,,
53,Mario,Elie,Houston Rockets,NBA Champion,,1993-94,,,,Award,Champion,,
53,Mario,Elie,Houston Rockets,NBA Champion,,1994-95,,,,Award,Champion,,
53,Mario,Elie,San Antonio Spurs,NBA Champion,,1998-99,,,,Award,Champion,,
1858,,,,,,,,,,,,,
95,,,,,,,,,,,,,
707,,,,,,,,,,,,,
971,,,,,,,,,,,,,
349,Mark,Jackson,New York Knicks,All-Rookie Team,1,1987-88,,,1610612752,Award,Kia Motors,KIART,
349,Mark,Jackson,,NBA All-Star,,1988-89,,,,Award,All-Star,,
349,Mark,Jackson,New York Knicks,NBA Player of the Week,,1991-92,,1992-03-29T00:00:00,,Award,Kia Motors,KIPWK,
349,Mark,Jackson,New York Knicks,NBA Rookie of the Month,,1987-88,02/01/1988,,,Award,Kia Motors,KIRMO,
349,Mark,Jackson,New York Knicks,NBA Rookie of the Month,,1987-88,11/01/1987,,,Award,Kia Motors,KIRMO,
349,Mark,Jackson,New York Knicks,NBA Rookie of the Month,,1987-88,12/01/1987,,,Award,Kia Motors,KIRMO,
349,Mark,Jackson,New York Knicks,NBA Rookie of the Year,,1987-88,,,,Award,Kia Motors,KIROY,
349,Mark,Jackson,New York Knicks,NBA Sporting News Rookie of the Year,,1987-88,,,,Award,Sporting News,SNROY,
1855,Mark,Macon,Denver Nuggets,All-Rookie Team,2,1991-92,,,1610612743,Award,Kia Motors,KIART,
998,,,,,,,,,,,,,
1110,,,,,,,,,,,,,
770,,,,,,,,,,,,,
1527,,,,,,,,,,,,,
1831,,,,,,,,,,,,,
55,,,,,,,,,,,,,
672,Matt,Bullard,Houston Rockets,NBA Champion,,1993-94,,,,Award,Champion,,
761,,,,,,,,,,,,,
1723,Matt,Harpring,Orlando Magic,All-Rookie Team,1,1998-99,,,1610612753,Award,Kia Motors,KIART,
1074,Matt,Maloney,Houston Rockets,All-Rookie Team,2,1996-97,,,1610612745,Award,Kia Motors,KIART,
1508,Maurice,Taylor,Los Angeles Clippers,All-Rookie Team,2,1997-98,,,1610612746,Award,Kia Motors,KIART,
688,,,,,,,,,,,,,
1722,Michael,Dickerson,Houston Rockets,All-Rookie Team,2,1998-99,,,1610612745,Award,Kia Motors,KIART,
1720,Michael,Doleac,Orlando Magic,All-Rookie Team,2,1998-99,,,1610612753,Award,Kia Motors,KIART,
1720,Michael,Doleac,Miami Heat,NBA Champion,,2005-06,,,,Award,Champion,,
714,Michael,Finley,Phoenix Suns,All-Rookie Team,1,1995-96,,,1610612756,Award,Kia Motors,KIART,
714,Michael,Finley,,NBA All-Star,,1999-00,,,,Award,All-Star,,
714,Michael,Finley,,NBA All-Star,,2000-01,,,,Award,All-Star,,
714,Michael,Finley,San Antonio Spurs,NBA Champion,,2006-07,,,,Award,Champion,,
714,Michael,Finley,Dallas Mavericks,NBA Player of the Month,,2002-03,11/01/2002,,West,Award,Kia Motors,KIPMO,
714,Michael,Finley,Dallas Mavericks,NBA Player of the Week,,1999-00,,2000-02-07T00:00:00,,Award,Kia Motors,KIPWK,
714,Michael,Finley,Dallas Mavericks,NBA Player of the Week,,2003-04,,2004-01-18T00:00:00,East,Award,Kia Motors,KIPWK,
1138,,,,,,,,,,,,,
1709,Michael,Olowokandi,Los Angeles Clippers,All-Rookie Team,2,1998-99,,,1610612746,Award,Kia Motors,KIART,
63,,,,,,,,,,,,,
1565,,,,,,,,,,,,,
52,Micheal,Williams,Indiana Pacers,All-Defensive Team,2,1991-92,,,1610612754,Award,Kia Motors,KIADT,
52,Micheal,Williams,Detroit Pistons,NBA Champion,,1988-89,,,,Award,Champion,,
1710,Mike,Bibby,Vancouver Grizzlies,All-Rookie Team,1,1998-99,,,1610612763,Award,Kia Motors,KIART,
1710,Mike,Bibby,Sacramento Kings,NBA Player of the Week,,2004-05,,2005-02-27T00:00:00,West,Award,Kia Motors,KIPWK,
1710,Mike,Bibby,Sacramento Kings,NBA Player of the Week,,2005-06,,2006-03-12T00:00:00,West,Award,Kia Motors,KIPWK,
1630,,,,,,,,,,,,,
1750,,,,,,,,,,,,,
782,Mitch,Richmond,Sacramento Kings,All-NBA,2,1993-94,,,1610612758,Award,Kia Motors,KIANT,
782,Mitch,Richmond,Sacramento Kings,All-NBA,2,1994-95,,,1610612758,Award,Kia Motors,KIANT,
782,Mitch,Richmond,Sacramento Kings,All-NBA,3,1995-96,,,1610612758,Award,Kia Motors,KIANT,
782,Mitch,Richmond,Sacramento Kings,All-NBA,2,1996-97,,,1610612758,Award,Kia Motors,KIANT,
782,Mitch,Richmond,Sacramento Kings,All-NBA,3,1997-98,,,1610612758,Award,Kia Motors,KIANT,
782,Mitch,Richmond,Golden State Warriors,All-Rookie Team,1,1988-89,,,1610612744,Award,Kia Motors,KIART,
782,Mitch,Richmond,,Hall of Fame Inductee,,2014,,,,Award,Hall of Fame,,
782,Mitch,Richmond,,NBA All-Star,,1992-93,,,,Award,All-Star,,
782,Mitch,Richmond,,NBA All-Star,,1993-94,,,,Award,All-Star,,
782,Mitch,Richmond,,NBA All-Star,,1994-95,,,,Award,All-Star,,
782,Mitch,Richmond,,NBA All-Star,,1995-96,,,,Award,All-Star,,
782,Mitch,Richmond,,NBA All-Star,,1996-97,,,,Award,All-Star,,
782,Mitch,Richmond,,NBA All-Star,,1997-98,,,,Award,All-Star,,
782,Mitch,Richmond,Sacramento Kings,NBA All-Star Most Valuable Player,,1994-95,,,,Award,Kia Motors,KAMVP,
782,Mitch,Richmond,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,
782,Mitch,Richmond,Golden State Warriors,NBA Player of the Week,,1990-91,,1991-03-24T00:00:00,,Award,Kia Motors,KIPWK,
782,Mitch,Richmond,Sacramento Kings,NBA Player of the Week,,1996-97,,1997-01-26T00:00:00,,Award,Kia Motors,KIPWK,
782,Mitch,Richmond,Golden State Warriors,NBA Rookie of the Month,,1988-89,01/01/1989,,,Award,Kia Motors,KIRMO,
782,Mitch,Richmond,Golden State Warriors,NBA Rookie of the Month,,1988-89,03/01/1989,,,Award,Kia Motors,KIRMO,
782,Mitch,Richmond,Golden State Warriors,NBA Rookie of the Month,,1988-89,12/01/1988,,,Award,Kia Motors,KIRMO,
782,Mitch,Richmond,Golden State Warriors,NBA Rookie of the Year,,1988-89,,,,Award,Kia Motors,KIROY,
782,Mitch,Richmond,Golden State Warriors,NBA Sporting News Rookie of the Year,,1988-89,,,,Award,Sporting News,SNROY,
782,Mitch,Richmond,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,
782,Mitch,Richmond,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,
348,,,,,,,,,,,,,
42,,,,,,,,,,,,,
983,,,,,,,,,,,,,
302,Mookie,Blaylock,Atlanta Hawks,All-Defensive Team,1,1993-94,,,1610612737,Award,Kia Motors,KIADT,
302,Mookie,Blaylock,Atlanta Hawks,All-Defensive Team,1,1994-95,,,1610612737,Award,Kia Motors,KIADT,
302,Mookie,Blaylock,Atlanta Hawks,All-Defensive Team,2,1995-96,,,1610612737,Award,Kia Motors,KIADT,
302,Mookie,Blaylock,Atlanta Hawks,All-Defensive Team,2,1996-97,,,1610612737,Award,Kia Motors,KIADT,
302,Mookie,Blaylock,Atlanta Hawks,All-Defensive Team,2,1997-98,,,1610612737,Award,Kia Motors,KIADT,
302,Mookie,Blaylock,Atlanta Hawks,All-Defensive Team,2,1998-99,,,1610612737,Award,Kia Motors,KIADT,
302,Mookie,Blaylock,,NBA All-Star,,1993-94,,,,Award,All-Star,,
302,Mookie,Blaylock,New Jersey Nets,NBA Player of the Week,,1991-92,,1992-04-05T00:00:00,,Award,Kia Motors,KIPWK,
177,,,,,,,,,,,,,
1737,Nazr,Mohammed,San Antonio Spurs,NBA Champion,,2004-05,,,,Award,Champion,,
1861,,,,,,,,,,,,,
98,Nick,Anderson,Orlando Magic,NBA Player of the Week,,1991-92,,1992-01-26T00:00:00,,Award,Kia Motors,KIPWK,
98,Nick,Anderson,Orlando Magic,NBA Player of the Week,,1992-93,,1993-02-07T00:00:00,,Award,Kia Motors,KIPWK,
98,Nick,Anderson,Orlando Magic,NBA Player of the Week,,1997-98,,1998-02-22T00:00:00,,Award,Kia Motors,KIPWK,
89,Nick,Van Exel,,NBA All-Star,,1997-98,,,,Award,All-Star,,
89,Nick,VanExel,Los Angeles Lakers,All-Rookie Team,2,1993-94,,,1610612747,Award,Kia Motors,KIART,
178,,,,,,,,,,,,,
932,Oliver,Miller,Phoenix Suns,NBA Player of the Week,,1993-94,,1994-01-02T00:00:00,,Award,Kia Motors,KIPWK,
970,,,,,,,,,,,,,
901,Otis,Thorpe,,NBA All-Star,,1991-92,,,,Award,All-Star,,
901,Otis,Thorpe,Houston Rockets,NBA Champion,,1993-94,,,,Award,Champion,,
901,Otis,Thorpe,Sacramento Kings,NBA Player of the Week,,1986-87,,1987-01-18T00:00:00,,Award,Kia Motors,KIPWK,
901,Otis,Thorpe,Houston Rockets,NBA Player of the Week,,1990-91,,1991-02-03T00:00:00,,Award,Kia Motors,KIPWK,
136,P.J.,Brown,Miami Heat,All-Defensive Team,2,1996-97,,,1610612748,Award,Kia Motors,KIADT,
136,P.J.,Brown,Miami Heat,All-Defensive Team,2,1998-99,,,1610612748,Award,Kia Motors,KIADT,
136,P.J.,Brown,Charlotte Hornets,All-Defensive Team,2,2000-01,,,1610612740,Award,Kia Motors,KIADT,
136,P.J.,Brown,Miami Heat,J. Walter Kennedy Citizenship,,1996-97,,,,Award,Kia Motors,KIWKC,
136,P.J.,Brown,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,
136,P.J.,Brown,New Orleans Hornets,NBA Sportsmanship,,2003-04,,,,Award,Kia Motors,KSPRT,
1727,,,,,,,,,,,,,
121,Patrick,Ewing,New York Knicks,All-Defensive Team,2,1987-88,,,1610612752,Award,Kia Motors,KIADT,
121,Patrick,Ewing,New York Knicks,All-Defensive Team,2,1988-89,,,1610612752,Award,Kia Motors,KIADT,
121,Patrick,Ewing,New York Knicks,All-Defensive Team,2,1991-92,,,1610612752,Award,Kia Motors,KIADT,
121,Patrick,Ewing,New York Knicks,All-NBA,2,1987-88,,,1610612752,Award,Kia Motors,KIANT,
121,Patrick,Ewing,New York Knicks,All-NBA,2,1988-89,,,1610612752,Award,Kia Motors,KIANT,
121,Patrick,Ewing,New York Knicks,All-NBA,1,1989-90,,,1610612752,Award,Kia Motors,KIANT,
121,Patrick,Ewing,New York Knicks,All-NBA,2,1990-91,,,1610612752,Award,Kia Motors,KIANT,
121,Patrick,Ewing,New York Knicks,All-NBA,2,1991-92,,,1610612752,Award,Kia Motors,KIANT,
121,Patrick,Ewing,New York Knicks,All-NBA,2,1992-93,,,1610612752,Award,Kia Motors,KIANT,
121,Patrick,Ewing,New York Knicks,All-NBA,2,1996-97,,,1610612752,Award,Kia Motors,KIANT,
121,Patrick,Ewing,New York Knicks,All-Rookie Team,1,1985-86,,,1610612752,Award,Kia Motors,KIART,
121,Patrick,Ewing,,Hall of Fame Inductee,,2008,,,,Award,Hall of Fame,,
121,Patrick,Ewing,,NBA All-Star,,1985-86,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1987-88,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1988-89,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1989-90,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1990-91,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1991-92,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1992-93,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1993-94,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1994-95,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1995-96,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1996-97,,,,Award,All-Star,,
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1988-89,04/01/1989,,,Award,Kia Motors,KIPMO,
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1989-90,11/01/1989,,,Award,Kia Motors,KIPMO,
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1992-93,03/01/1993,,,Award,Kia Motors,KIPMO,
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1993-94,01/01/1994,,,Award,Kia Motors,KIPMO,
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1994-95,01/01/1995,,,Award,Kia Motors,KIPMO,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1985-86,,1985-11-17T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1986-87,,1986-12-28T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1988-89,,1988-11-27T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1988-89,,1989-02-26T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1989-90,,1989-12-03T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1991-92,,1992-01-05T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1992-93,,1992-12-20T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1992-93,,1993-01-24T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1992-93,,1993-03-21T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1993-94,,1994-01-16T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1994-95,,1995-01-22T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1996-97,,1997-03-09T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Month,,1985-86,01/01/1986,,,Award,Kia Motors,KIRMO,
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Month,,1985-86,11/01/1985,,,Award,Kia Motors,KIRMO,
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Year,,1985-86,,,,Award,Kia Motors,KIROY,
121,Patrick,Ewing,New York Knicks,NBA Sporting News Rookie of the Year,,1985-86,,,,Award,Sporting News,SNROY,
121,Patrick,Ewing,USA,Olympic Gold Medal,,1984,,,,Award,Olympic,Gold,
121,Patrick,Ewing,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,
1514,,,,,,,,,,,,,
1718,Paul,Pierce,Boston Celtics,All-NBA,3,2001-02,,,1610612738,Award,Kia Motors,KIANT,
1718,Paul,Pierce,Boston Celtics,All-NBA,3,2002-03,,,1610612738,Award,Kia Motors,KIANT,
1718,Paul,Pierce,Boston Celtics,All-NBA,3,2007-08,,,1610612738,Award,Kia Motors,KIANT,
1718,Paul,Pierce,Boston Celtics,All-NBA,2,2008-09,,,1610612738,Award,Kia Motors,KIANT,
1718,Paul,Pierce,Boston Celtics,All-Rookie Team,1,1998-99,,,1610612738,Award,Kia Motors,KIART,
1718,Paul,Pierce,,NBA All-Star,,2001-02,,,,Award,All-Star,,
1718,Paul,Pierce,,NBA All-Star,,2002-03,,,,Award,All-Star,,
1718,Paul,Pierce,,NBA All-Star,,2003-04,,,,Award,All-Star,,
1718,Paul,Pierce,,NBA All-Star,,2004-05,,,,Award,All-Star,,
1718,Paul,Pierce,,NBA All-Star,,2005-06,,,,Award,All-Star,,
1718,Paul,Pierce,,NBA All-Star,,2007-08,,,,Award,All-Star,,
1718,Paul,Pierce,,NBA All-Star,,2008-09,,,,Award,All-Star,,
1718,Paul,Pierce,,NBA All-Star,,2009-10,,,,Award,All-Star,,
1718,Paul,Pierce,,NBA All-Star,,2010-11,,,,Award,All-Star,,
